file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
en_test_0_common_voice_en_31716424.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Dramatic soprano (b) Spinto tenor",(a) Dramatic soprano
en_test_0_common_voice_en_22469604.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Basso profundo (b) Soprano",(b) Soprano
en_test_0_common_voice_en_19715450.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Coloratura soprano (b) Countertenor",(a) Coloratura soprano
en_test_0_common_voice_en_20296862.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Bass (b) Dramatic soprano",(b) Dramatic soprano
en_test_0_common_voice_en_18093355.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Which vocal range best matches the gender of the speaker? (a) Spinto soprano (b) Bass,(a) Spinto soprano
en_test_0_common_voice_en_39016117.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Tenor (b) Mezzo-soprano",(b) Mezzo-soprano
en_test_0_common_voice_en_20972098.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Coloratura soprano (b) Heldentenor",(a) Coloratura soprano
en_test_0_common_voice_en_623388.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Heldentenor (b) Soprano",(b) Soprano
en_test_0_common_voice_en_39764879.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,Which vocal range is most likely associated with the speaker's gender? (a) Spinto soprano (b) Heldentenor,(a) Spinto soprano
en_test_0_common_voice_en_66713.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Basso profundo (b) Dramatic soprano",(b) Dramatic soprano
en_test_0_common_voice_en_18395045.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Dramatic soprano (b) Baritone",(a) Dramatic soprano
en_test_0_common_voice_en_31611581.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,Which vocal range is most likely associated with the speaker's gender? (a) Heldentenor (b) Spinto soprano,(b) Spinto soprano
en_test_0_common_voice_en_38420003.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Contralto (b) Countertenor",(a) Contralto
en_test_0_common_voice_en_28872022.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,Which vocal range best matches the gender of the speaker? (a) Basso profundo (b) Spinto soprano,(b) Spinto soprano
en_test_0_common_voice_en_1035565.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Soprano (b) Bass-baritone",(a) Soprano
en_test_0_common_voice_en_37185966.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Tenor (b) Mezzo-soprano",(b) Mezzo-soprano
en_test_0_common_voice_en_550726.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Coloratura soprano (b) Heldentenor",(a) Coloratura soprano
en_test_0_common_voice_en_19988809.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Heldentenor (b) Dramatic soprano,(b) Dramatic soprano
en_test_0_common_voice_en_18758956.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Coloratura soprano (b) Tenor,(a) Coloratura soprano
en_test_0_common_voice_en_19635120.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Countertenor (b) Spinto soprano",(b) Spinto soprano
en_test_0_common_voice_en_25021926.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Mezzo-soprano (b) Tenor",(a) Mezzo-soprano
en_test_0_common_voice_en_641105.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Baritone (b) Soprano",(b) Soprano
en_test_0_common_voice_en_21367755.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Dramatic soprano (b) Heldentenor",(a) Dramatic soprano
en_test_0_common_voice_en_39015721.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Tenor (b) Coloratura soprano",(b) Coloratura soprano
en_test_0_common_voice_en_20644765.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Which vocal range is most likely associated with the speaker's gender? (a) Coloratura soprano (b) Baritone,(a) Coloratura soprano
en_test_0_common_voice_en_37428938.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,Which vocal range is most likely associated with the speaker's gender? (a) Countertenor (b) Coloratura soprano,(b) Coloratura soprano
en_test_0_common_voice_en_19941211.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Which vocal range best matches the gender of the speaker? (a) Dramatic soprano (b) Basso profundo,(a) Dramatic soprano
en_test_0_common_voice_en_39094658.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,Which vocal range best matches the gender of the speaker? (a) Tenor (b) Contralto,(b) Contralto
en_test_0_common_voice_en_19480240.wav,female,Please identify the gender of the speaker. (a) Male (b) Female,(b) Female,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Mezzo-soprano (b) Bass-baritone",(a) Mezzo-soprano
en_test_0_common_voice_en_21730661.wav,female,What is the speaker's gender in this audio? (a) Male (b) Female,(b) Female,Which vocal range best matches the gender of the speaker? (a) Basso profundo (b) Coloratura soprano,(b) Coloratura soprano
en_test_0_common_voice_en_36435650.wav,female,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(b) Female,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Contralto (b) Bass",(a) Contralto
en_test_0_common_voice_en_514623.wav,female,Identify the speaker's gender. (a) Male (b) Female,(b) Female,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Bass (b) Contralto",(b) Contralto
en_test_0_common_voice_en_19988815.wav,female,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(b) Female,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Dramatic soprano (b) Baritone,(a) Dramatic soprano
en_test_0_common_voice_en_31716416.wav,female,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(b) Female,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Spinto tenor (b) Contralto",(b) Contralto
en_test_0_common_voice_en_38189490.wav,female,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(b) Female,Which vocal range best matches the gender of the speaker? (a) Spinto soprano (b) Baritone,(a) Spinto soprano
en_test_0_common_voice_en_19058131.wav,female,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(b) Female,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Bass (b) Soprano",(b) Soprano
en_test_0_common_voice_en_39082174.wav,female,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(b) Female,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Coloratura soprano (b) Basso profundo,(a) Coloratura soprano
en_test_0_common_voice_en_21568053.wav,female,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(b) Female,Which vocal range is most likely associated with the speaker's gender? (a) Basso profundo (b) Soprano,(b) Soprano
en_test_0_common_voice_en_18375213.wav,male,Please identify the gender of the speaker. (a) Male (b) Female,(a) Male,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Countertenor (b) Dramatic soprano,(a) Countertenor
en_test_0_common_voice_en_34481119.wav,male,What is the speaker's gender in this audio? (a) Male (b) Female,(a) Male,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Contralto (b) Tenor,(b) Tenor
en_test_0_common_voice_en_25126314.wav,male,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(a) Male,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Bass-baritone (b) Mezzo-soprano,(a) Bass-baritone
en_test_0_common_voice_en_18556.wav,male,Identify the speaker's gender. (a) Male (b) Female,(a) Male,Which vocal range is most likely associated with the speaker's gender? (a) Soprano (b) Heldentenor,(b) Heldentenor
en_test_0_common_voice_en_17864432.wav,male,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(a) Male,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Basso profundo (b) Soprano",(a) Basso profundo
en_test_0_common_voice_en_25898322.wav,male,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(a) Male,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Soprano (b) Spinto tenor",(b) Spinto tenor
en_test_0_common_voice_en_24472733.wav,male,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(a) Male,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Spinto tenor (b) Contralto",(a) Spinto tenor
en_test_0_common_voice_en_19938518.wav,male,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(a) Male,Which vocal range is most likely associated with the speaker's gender? (a) Coloratura soprano (b) Bass,(b) Bass
en_test_0_common_voice_en_19729843.wav,male,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(a) Male,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Basso profundo (b) Spinto soprano",(a) Basso profundo
en_test_0_common_voice_en_39908937.wav,male,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(a) Male,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Mezzo-soprano (b) Spinto tenor",(b) Spinto tenor
en_test_0_common_voice_en_18361080.wav,male,Please identify the gender of the speaker. (a) Male (b) Female,(a) Male,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Basso profundo (b) Mezzo-soprano",(a) Basso profundo
en_test_0_common_voice_en_33366310.wav,male,What is the speaker's gender in this audio? (a) Male (b) Female,(a) Male,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Dramatic soprano (b) Heldentenor",(b) Heldentenor
en_test_0_common_voice_en_19562559.wav,male,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(a) Male,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Bass-baritone (b) Soprano",(a) Bass-baritone
en_test_0_common_voice_en_17823851.wav,male,Identify the speaker's gender. (a) Male (b) Female,(a) Male,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Mezzo-soprano (b) Spinto tenor",(b) Spinto tenor
en_test_0_common_voice_en_35905111.wav,male,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(a) Male,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Tenor (b) Spinto soprano",(a) Tenor
en_test_0_common_voice_en_20343661.wav,male,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(a) Male,Which vocal range is most likely associated with the speaker's gender? (a) Coloratura soprano (b) Baritone,(b) Baritone
en_test_0_common_voice_en_34082125.wav,male,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(a) Male,Which vocal range is most likely associated with the speaker's gender? (a) Spinto tenor (b) Spinto soprano,(a) Spinto tenor
en_test_0_common_voice_en_38348269.wav,male,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(a) Male,Which vocal range best matches the gender of the speaker? (a) Soprano (b) Bass-baritone,(b) Bass-baritone
en_test_0_common_voice_en_19808301.wav,male,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(a) Male,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Countertenor (b) Dramatic soprano,(a) Countertenor
en_test_0_common_voice_en_23817815.wav,male,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(a) Male,Which vocal range best matches the gender of the speaker? (a) Coloratura soprano (b) Bass,(b) Bass
en_test_0_common_voice_en_26209043.wav,male,Please identify the gender of the speaker. (a) Male (b) Female,(a) Male,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Tenor (b) Mezzo-soprano",(a) Tenor
en_test_0_common_voice_en_31893853.wav,male,What is the speaker's gender in this audio? (a) Male (b) Female,(a) Male,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Dramatic soprano (b) Bass",(b) Bass
en_test_0_common_voice_en_18267223.wav,male,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(a) Male,Which vocal range best matches the gender of the speaker? (a) Bass-baritone (b) Contralto,(a) Bass-baritone
en_test_0_common_voice_en_17880588.wav,male,Identify the speaker's gender. (a) Male (b) Female,(a) Male,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Spinto soprano (b) Baritone",(b) Baritone
en_test_0_common_voice_en_23846478.wav,male,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(a) Male,Which vocal range best matches the gender of the speaker? (a) Basso profundo (b) Contralto,(a) Basso profundo
en_test_0_common_voice_en_39979187.wav,male,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(a) Male,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Spinto soprano (b) Bass-baritone",(b) Bass-baritone
en_test_0_common_voice_en_32222394.wav,male,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(a) Male,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Baritone (b) Coloratura soprano",(a) Baritone
en_test_0_common_voice_en_17435140.wav,male,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(a) Male,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Coloratura soprano (b) Bass-baritone",(b) Bass-baritone
en_test_0_common_voice_en_18216835.wav,male,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(a) Male,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Bass (b) Spinto soprano",(a) Bass
en_test_0_common_voice_en_18236093.wav,male,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(a) Male,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Soprano (b) Bass-baritone",(b) Bass-baritone
en_test_0_common_voice_en_18848277.wav,male,Please identify the gender of the speaker. (a) Male (b) Female,(a) Male,Which vocal range best matches the gender of the speaker? (a) Bass (b) Soprano,(a) Bass
en_test_0_common_voice_en_21883920.wav,male,What is the speaker's gender in this audio? (a) Male (b) Female,(a) Male,Which vocal range is most likely associated with the speaker's gender? (a) Soprano (b) Countertenor,(b) Countertenor
en_test_0_common_voice_en_23935849.wav,male,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(a) Male,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Countertenor (b) Soprano",(a) Countertenor
en_test_0_common_voice_en_17492946.wav,male,Identify the speaker's gender. (a) Male (b) Female,(a) Male,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Coloratura soprano (b) Baritone",(b) Baritone
en_test_0_common_voice_en_37250088.wav,male,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(a) Male,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Bass-baritone (b) Mezzo-soprano,(a) Bass-baritone
en_test_0_common_voice_en_23817814.wav,male,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(a) Male,"After listening carefully to the provided audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Contralto (b) Basso profundo",(b) Basso profundo
en_test_0_common_voice_en_18383407.wav,male,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(a) Male,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Heldentenor (b) Mezzo-soprano",(a) Heldentenor
en_test_0_common_voice_en_31705666.wav,male,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(a) Male,"After attentively analyzing the speaker’s voice in the audio, which of the following vocal ranges is most likely associated with individuals of the same gender as the speaker? (a) Contralto (b) Spinto tenor",(b) Spinto tenor
en_test_0_common_voice_en_18177045.wav,male,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(a) Male,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Tenor (b) Dramatic soprano,(a) Tenor
en_test_0_common_voice_en_17561641.wav,male,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(a) Male,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Contralto (b) Heldentenor",(b) Heldentenor
en_test_0_common_voice_en_37360775.wav,male,Please identify the gender of the speaker. (a) Male (b) Female,(a) Male,Which vocal range is most likely associated with the speaker's gender? (a) Bass-baritone (b) Contralto,(a) Bass-baritone
en_test_0_common_voice_en_31513437.wav,male,What is the speaker's gender in this audio? (a) Male (b) Female,(a) Male,Which of these vocal ranges corresponds to the gender of the speaker in the audio? (a) Spinto soprano (b) Bass-baritone,(b) Bass-baritone
en_test_0_common_voice_en_23686301.wav,male,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(a) Male,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Tenor (b) Mezzo-soprano",(a) Tenor
en_test_0_common_voice_en_19451953.wav,male,Identify the speaker's gender. (a) Male (b) Female,(a) Male,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Spinto soprano (b) Tenor",(b) Tenor
en_test_0_common_voice_en_19940196.wav,male,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(a) Male,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Baritone (b) Mezzo-soprano",(a) Baritone
en_test_0_common_voice_en_17865779.wav,male,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(a) Male,"Given the vocal characteristics heard in the audio, which of the following vocal ranges is more likely associated with individuals who share the speaker's gender? (a) Contralto (b) Spinto tenor",(b) Spinto tenor
en_test_0_common_voice_en_37547581.wav,male,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(a) Male,"Based on the audio, which vocal range aligns with the speaker's gender? (a) Tenor (b) Soprano",(a) Tenor
en_test_0_common_voice_en_19941145.wav,male,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(a) Male,Which vocal range best matches the gender of the speaker? (a) Dramatic soprano (b) Countertenor,(b) Countertenor
en_test_0_common_voice_en_520490.wav,male,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(a) Male,Which vocal range is most likely associated with the speaker's gender? (a) Bass (b) Mezzo-soprano,(a) Bass
en_test_0_common_voice_en_19213280.wav,male,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(a) Male,"When evaluating the vocal range heard in the audio, which option is more likely associated with individuals of the same gender as the speaker? (a) Mezzo-soprano (b) Countertenor",(b) Countertenor
en_test_0_common_voice_en_18372287.wav,male,Please identify the gender of the speaker. (a) Male (b) Female,(a) Male,Which traditional clothing item best matches the speaker's gender based on the cultural context? (a) Fustanella (b) Gele,(a) Fustanella
en_test_0_common_voice_en_20911760.wav,male,What is the speaker's gender in this audio? (a) Male (b) Female,(a) Male,"Reflecting on traditional attire, which of the following clothing items is most likely associated with the gender of the speaker in the audio? (a) Gele (b) Barong Tagalog",(b) Barong Tagalog
en_test_0_common_voice_en_18983327.wav,male,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(a) Male,Which traditional clothing item matches the speaker's gender in the specific culture? (a) Dashiki (b) Huipil,(a) Dashiki
en_test_0_common_voice_en_22758330.wav,male,Identify the speaker's gender. (a) Male (b) Female,(a) Male,Which of these traditional clothing items is most likely associated with the speaker’s gender within a cultural context? (a) Abaya (b) Chapan,(b) Chapan
en_test_0_common_voice_en_37069473.wav,male,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(a) Male,Which traditional clothing item matches the speaker's gender in the specific culture? (a) Fustanella (b) Sari,(a) Fustanella
en_test_0_common_voice_en_20937833.wav,male,Listen carefully to the provided audio clip and identify the gender of the speaker. Select the option that best represents the speaker’s gender based on your perception. (a) Male (b) Female,(a) Male,Which of these traditional clothing items is most likely associated with the speaker’s gender within a cultural context? (a) Huipil (b) Sherwani,(b) Sherwani
en_test_0_common_voice_en_64837.wav,male,Determine the speaker’s gender in this audio recording. Pay attention to vocal characteristics that might help in categorizing the speaker into one of these two options. Select your choice from the following options. (a) Male (b) Female,(a) Male,"After listening carefully to the provided audio, which of the following traditional clothing items is most likely associated with the gender of the speaker in a specific cultural context? (a) Keffiyeh (b) Gele",(a) Keffiyeh
en_test_0_common_voice_en_18948012.wav,male,The following task requires you to classify the gender of the speaker in the provided audio clip. Analyze the speaker’s vocal traits and select the option that aligns with your judgment. (a) Male (b) Female,(a) Male,"Reflecting on traditional attire, which of the following clothing items is most likely associated with the gender of the speaker in the audio? (a) Baju Kurung (b) Fustanella",(b) Fustanella
en_test_0_common_voice_en_37478968.wav,male,Your task is to determine the gender of the speaker in the audio clip provided. Please identify the speaker's gender and select the option that you believe is most accurate. (a) Male (b) Female,(a) Male,"Reflecting on traditional attire, which of the following clothing items is most likely associated with the gender of the speaker in the audio? (a) Keffiyeh (b) Huipil",(a) Keffiyeh
en_test_0_common_voice_en_20451079.wav,male,"In this task, you will listen to a short audio clip and identify the speaker's gender. Select the option that best fits your opinion. (a) Male (b) Female",(a) Male,Which of these traditional clothing items is most likely associated with the speaker’s gender within a cultural context? (a) Salwar kameez (b) Fustanella,(b) Fustanella
en_test_0_common_voice_en_18198513.wav,male,Please identify the gender of the speaker. (a) Male (b) Female,(a) Male,"After listening carefully to the provided audio, which of the following traditional clothing items is most likely associated with the gender of the speaker in a specific cultural context? (a) Chapan (b) Hijab",(a) Chapan
en_test_0_common_voice_en_37471267.wav,male,What is the speaker's gender in this audio? (a) Male (b) Female,(a) Male,"Based on the audio recording, which of these traditional clothing items aligns most closely with the gender of the speaker in a particular cultural setting? (a) Kebaya (b) Kilt",(b) Kilt
en_test_0_common_voice_en_32701722.wav,male,Classify the speaker's voice into one of the following gender categories. (a) Male (b) Female,(a) Male,Which of these traditional clothing items is most likely associated with the speaker’s gender within a cultural context? (a) Baju Melayu (b) Gele,(a) Baju Melayu
en_test_0_common_voice_en_70723.wav,male,Identify the speaker's gender. (a) Male (b) Female,(a) Male,Which of these traditional clothing items is most likely associated with the speaker’s gender within a cultural context? (a) Salwar kameez (b) Barong Tagalog,(b) Barong Tagalog
en_test_0_common_voice_en_28889779.wav,male,"From the provided audio recording, recognize the speaker's gender. (a) Male (b) Female",(a) Male,"Based on the audio recording, which of these traditional clothing items aligns most closely with the gender of the speaker in a particular cultural setting? (a) Dhoti (b) Ghagra Choli",(a) Dhoti
