file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
it_test_0_common_voice_it_19128804.wav,Italian,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Korean (b) Italian (c) German (d) Japanese,(b) Italian,Which historical figure is most likely from a country where the language in the audio is official? (a) Shin Saimdang (b) Dante Alighieri (c) Sigmund Freud (d) Hokusai,(b) Dante Alighieri
it_test_0_common_voice_it_19079254.wav,Italian,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Italian (b) German (c) Korean (d) Spanish,(a) Italian,Which standardized test evaluates proficiency in the language spoken in this audio segment? (a) CILS (b) DSH (c) TOPIK (d) DELE,(a) CILS
it_test_0_common_voice_it_20009909.wav,Italian,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) German (b) Chinese (c) Italian (d) Korean,(c) Italian,Which language family does the language in the audio belong to? (a) Sino-Tibetan (b) Japonic (c) Indo-European (d) Koreanic,(c) Indo-European
it_test_0_common_voice_it_19979142.wav,Italian,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) German (b) Chinese (c) Italian (d) Spanish",(c) Italian,Which of these literary classics was originally written in the language spoken in the audio? (a) The Trial (b) Journey to the West (c) The Divine Comedy (d) One Hundred Years of Solitude,(c) The Divine Comedy
it_test_0_common_voice_it_19993046.wav,Italian,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Korean (b) Japanese (c) Italian (d) English,(c) Italian,Which dish is most likely to originate from a country where the language spoken in the audio is primary? (a) Bulgogi (b) Takoyaki (c) Risotto (d) Fish and Chips,(c) Risotto
it_test_0_common_voice_it_39278374.wav,Italian,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Italian (b) English (c) French (d) Korean,(a) Italian,"When translating 'prosperity' into the language spoken in this audio, which of the given words matches it most accurately? (a) prosperità (b) povertà (c) 번영 (d) 빈곤",(a) prosperità
it_test_0_common_voice_it_19079255.wav,Italian,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Korean (b) Italian (c) Japanese (d) French",(b) Italian,"Among the provided ISO language codes, which one most accurately matches the language spoken in the audio sample? (a) ko (b) it (c) ja (d) fr",(b) it
it_test_0_common_voice_it_19996794.wav,Italian,"From the audio provided, which language is spoken? (a) Spanish (b) Italian (c) Chinese (d) Japanese",(b) Italian,"From the listed countries, which one has the audio's spoken language as an official language? (a) Colombia (b) San Marino (c) China (d) Japan",(b) San Marino
it_test_0_common_voice_it_19174856.wav,Italian,Determine the language of the provided speech. (a) Italian (b) Korean (c) French (d) German,(a) Italian,"Among the provided cities, which is most likely located in a country with the audio’s language as an official language? (a) Rome (b) Busan (c) Colmar (d) Innsbruck",(a) Rome
it_test_0_common_voice_it_20073165.wav,Italian,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) German (b) Japanese (c) Italian (d) Spanish,(c) Italian,"Among the figures provided, who most likely came from a country that officially recognizes the audio’s language? (a) Johann Wolfgang von Goethe (b) Oda Nobunaga (c) Leonardo da Vinci (d) Miguel de Cervantes",(c) Leonardo da Vinci
it_test_0_common_voice_it_30761056.wav,Italian,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Japanese (b) Italian (c) German (d) Spanish,(b) Italian,Which test should you take to demonstrate your ability in the audio's language? (a) JLPT (b) CELI (c) DSH (d) DELE,(b) CELI
it_test_0_common_voice_it_20023816.wav,Italian,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) English (b) Italian (c) Japanese (d) German,(b) Italian,"From the listed options, which family includes the audio’s language? (a) Koreanic (b) Indo-European (c) Sino-Tibetan (d) Japonic",(b) Indo-European
it_test_0_common_voice_it_20253547.wav,Italian,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) English (b) Italian (c) German (d) French",(b) Italian,Which book among the options was composed in its original form in the language heard in this audio? (a) Jane Eyre (b) The Betrothed (c) Berlin Alexanderplatz (d) The Plague,(b) The Betrothed
it_test_0_common_voice_it_20263438.wav,Italian,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) French (b) Japanese (c) Italian (d) English,(c) Italian,"From the listed dishes, which one is associated with a country where the audio's language is spoken? (a) Coq au Vin (b) Tempura (c) Pizza Margherita (d) Haggis",(c) Pizza Margherita
it_test_0_common_voice_it_20029967.wav,Italian,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Japanese (b) Korean (c) Spanish (d) Italian,(d) Italian,"From the provided list of translations, which one corresponds to 'gratitude' in the language of the audio? (a) egoísmo (b) egoismo (c) gratitud (d) riconoscenza",(d) riconoscenza
it_test_0_common_voice_it_20002088.wav,Italian,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Italian (b) Korean (c) German (d) English",(a) Italian,"From the given ISO language codes, which one correctly represents the language being spoken in this audio recording? (a) it (b) ko (c) de (d) en",(a) it
it_test_0_common_voice_it_19984742.wav,Italian,"From the audio provided, which language is spoken? (a) Italian (b) Spanish (c) French (d) Japanese",(a) Italian,"Among the given options, which country has the spoken language in the audio as one of its official languages? (a) San Marino (b) Ecuador (c) Senegal (d) Japan",(a) San Marino
it_test_0_common_voice_it_18392126.wav,Italian,Determine the language of the provided speech. (a) Japanese (b) Korean (c) German (d) Italian,(d) Italian,"From the cities provided, which one is located in a country where the language spoken in the audio is recognized officially? (a) Tokyo (b) Pyongyang (c) Innsbruck (d) Florence",(d) Florence
it_test_0_common_voice_it_19996788.wav,Italian,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) English (b) Japanese (c) Korean (d) Italian,(d) Italian,Which historical figure among the choices came from a nation with the audio’s spoken language as an official language? (a) Nelson Mandela (b) Emperor Meiji (c) Kim Dae-jung (d) Giuseppe Verdi,(d) Giuseppe Verdi
it_test_0_common_voice_it_17767726.wav,Italian,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Korean (b) Italian (c) German (d) Japanese,(b) Italian,"If you plan to study abroad, which test measures the language heard in this audio? (a) TOPIK (b) CELI (c) TestDaF (d) BJT",(b) CELI
it_test_0_common_voice_it_20066529.wav,Italian,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) French (b) German (c) Italian (d) Chinese,(c) Italian,The language heard in the audio belongs to which of the given language families? (a) Sino-Tibetan (b) Koreanic (c) Indo-European (d) Japonic,(c) Indo-European
it_test_0_common_voice_it_19992410.wav,Italian,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) German (b) French (c) Italian (d) Spanish",(c) Italian,Which literary classic was initially authored in the language heard in the audio clip? (a) The Trial (b) Swann's Way (c) The Betrothed (d) Don Quixote,(c) The Betrothed
it_test_0_common_voice_it_20387084.wav,Italian,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Korean (b) Spanish (c) Italian (d) French,(c) Italian,Which of these dishes comes from a country where the language in the audio is the primary language? (a) Kimchi (b) Tacos (c) Gelato (d) Bouillabaisse,(c) Gelato
it_test_0_common_voice_it_20038890.wav,Italian,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Chinese (b) Italian (c) Korean (d) Spanish,(b) Italian,"In the language spoken in the audio, which of these options accurately translates 'wisdom'? (a) sagesse (b) saggezza (c) fierté (d) arroganza",(b) saggezza
it_test_0_common_voice_it_19999159.wav,Italian,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Italian (b) French (c) Korean (d) Chinese",(a) Italian,"Considering the options listed, which ISO code is correct for identifying the language in this particular audio? (a) it (b) fr (c) ko (d) zh",(a) it
it_test_0_common_voice_it_17700748.wav,Italian,"From the audio provided, which language is spoken? (a) Italian (b) Chinese (c) English (d) Korean",(a) Italian,Which of these countries officially uses the language spoken in the audio? (a) Vatican City (b) China (c) South Africa (d) South Korea,(a) Vatican City
it_test_0_common_voice_it_29267781.wav,Italian,Determine the language of the provided speech. (a) Japanese (b) French (c) Korean (d) Italian,(d) Italian,"From the given options, which city is most likely in a country where the audio’s language is an official language? (a) Tokyo (b) Paris (c) Pyongyang (d) Naples",(d) Naples
it_test_0_common_voice_it_20360020.wav,Italian,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Italian (b) Spanish (c) Korean (d) English,(a) Italian,Which of these historical figures is likely from a nation that officially recognizes the language spoken in the audio? (a) Michelangelo Buonarroti (b) Simón Bolívar (c) Kim Dae-jung (d) Winston Churchill,(a) Michelangelo Buonarroti
it_test_0_common_voice_it_23781489.wav,Italian,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Italian (b) Korean (c) German (d) French,(a) Italian,"From these options, which standardized test evaluates the language heard in the audio? (a) CELI (b) TOPIK (c) TestDaF (d) TCF",(a) CELI
it_test_0_common_voice_it_17443191.wav,Italian,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Chinese (b) Italian (c) Japanese (d) French,(b) Italian,To what family does the language in the audio belong? (a) Koreanic (b) Indo-European (c) Japonic (d) Sino-Tibetan,(b) Indo-European
it_test_0_common_voice_it_18330913.wav,Italian,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) English (b) Italian (c) French (d) Japanese",(b) Italian,Which book from the list was originally written in the language heard in this audio? (a) Lord of the Flies (b) The Betrothed (c) Germinal (d) Silent Cry,(b) The Betrothed
it_test_0_common_voice_it_20017854.wav,Italian,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Italian (b) Japanese (c) Korean (d) German,(a) Italian,"From the given options, which dish originates from a country where the language spoken in this audio is dominant? (a) Pizza Margherita (b) Tempura (c) Bulgogi (d) Pretzel",(a) Pizza Margherita
it_test_0_common_voice_it_20001248.wav,Italian,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Chinese (b) Korean (c) Spanish (d) Italian,(d) Italian,"Considering the language spoken in this audio, which of the provided words best translates 'kindness' into that language, accurately capturing its meaning? (a) indifferenza (b) amabilidad (c) indiferencia (d) gentilezza",(d) gentilezza
it_test_0_common_voice_it_20328248.wav,Italian,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Italian (b) Japanese (c) Korean (d) German",(a) Italian,"From the choices provided, which ISO language code would be the most suitable to categorize the language spoken in the given audio? (a) it (b) ja (c) ko (d) de",(a) it
it_test_0_common_voice_it_20233128.wav,Italian,"From the audio provided, which language is spoken? (a) German (b) French (c) Italian (d) Spanish",(c) Italian,Which country has the language spoken in the audio as one of its official languages? (a) Austria (b) Senegal (c) Vatican City (d) Ecuador,(c) Vatican City
it_test_0_common_voice_it_20067687.wav,Italian,Determine the language of the provided speech. (a) Spanish (b) French (c) German (d) Italian,(d) Italian,Which city listed here belongs to a country where the language in the audio is official? (a) Chihuahua City (b) Abidjan (c) Vienna (d) Naples,(d) Naples
it_test_0_common_voice_it_22941730.wav,Italian,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Italian (b) German (c) Chinese (d) Japanese,(a) Italian,"From the given figures, who is from a country with the audio’s language as an official language? (a) Giuseppe Verdi (b) Hermann Hesse (c) Du Fu (d) Hokusai",(a) Giuseppe Verdi
it_test_0_common_voice_it_21348419.wav,Italian,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Spanish (b) Italian (c) Japanese (d) Korean,(b) Italian,Which test focuses on proficiency in the language spoken in this speech segment? (a) SIELE (b) CILS (c) EJU (d) KLAT,(b) CILS
it_test_0_common_voice_it_25009291.wav,Italian,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Italian (b) Chinese (c) Spanish (d) French,(a) Italian,Which of these language families corresponds to the language heard in the audio? (a) Indo-European (b) Japonic (c) Sino-Tibetan (d) Koreanic,(a) Indo-European
it_test_0_common_voice_it_21260627.wav,Italian,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Chinese (b) Japanese (c) Korean (d) Italian",(d) Italian,"From the provided options, which literary masterpiece was first crafted in the language of the audio? (a) Water Margin (b) Kokoro (c) Kim Ji-young, Born 1982 (d) The Leopard",(d) The Leopard
it_test_0_common_voice_it_19974574.wav,Italian,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Chinese (b) Italian (c) French (d) Japanese,(b) Italian,Which dish in the list is most strongly linked to a country where the language of this audio is primary? (a) Dumplings (b) Tiramisu (c) Coq au Vin (d) Sushi,(b) Tiramisu
it_test_0_common_voice_it_20003243.wav,Italian,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Chinese (b) Korean (c) Spanish (d) Italian,(d) Italian,"From the listed options, which one corresponds to 'wisdom' in the language heard in the audio? (a) stoltezza (b) sabiduría (c) tontería (d) saggezza",(d) saggezza
it_test_0_common_voice_it_20019278.wav,Italian,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Chinese (b) English (c) Italian (d) Japanese",(c) Italian,"When considering the spoken language in this audio sample, which of the listed ISO language codes would be the most appropriate choice to accurately identify the language used by the speaker? (a) zh (b) en (c) it (d) ja",(c) it
it_test_0_common_voice_it_21279649.wav,Italian,"From the audio provided, which language is spoken? (a) German (b) Italian (c) Spanish (d) English",(b) Italian,"When considering the language spoken in this audio recording, which of the provided countries includes this language as one of its officially recognized languages? (a) Austria (b) Italy (c) Mexico (d) South Africa",(b) Italy
it_test_0_common_voice_it_18244253.wav,Italian,Determine the language of the provided speech. (a) Spanish (b) Italian (c) Japanese (d) English,(b) Italian,"Considering the language spoken in the audio recording, which of the listed cities is most likely situated in a country where this language is recognized as one of the official languages? (a) Madrid (b) Rome (c) Hiroshima (d) London",(b) Rome
it_test_0_common_voice_it_25877201.wav,Italian,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Italian (b) French (c) Chinese (d) Japanese,(a) Italian,"Considering the language spoken in the audio, which of the listed historical figures is most likely from a country where this language is officially recognized as one of its official languages? (a) Giuseppe Verdi (b) Jean-Bédel Bokassa (c) Du Fu (d) Murasaki Shikibu",(a) Giuseppe Verdi
it_test_0_common_voice_it_20021881.wav,Italian,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Chinese (b) Italian (c) Korean (d) German,(b) Italian,"If you need to evaluate your proficiency in the language spoken in this audio, which of the standardized tests listed among the options would be the most appropriate choice to measure your skills? (a) HSK (b) CELI (c) TOPIK (d) TestDaF",(b) CELI
it_test_0_common_voice_it_23856387.wav,Italian,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) English (b) Chinese (c) Japanese (d) Italian,(d) Italian,"Considering the language spoken in this audio, which of the listed language families does it most accurately belong to, based on linguistic classification? (a) Sino-Tibetan (b) Koreanic (c) Japonic (d) Indo-European",(d) Indo-European
it_test_0_common_voice_it_20021166.wav,Italian,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Italian (b) Korean (c) German (d) English",(a) Italian,"Taking into account the language spoken in this audio, which of the literary works listed was originally composed in this language? (a) Decameron (b) Our Twisted Hero (c) Faust (d) Pride and Prejudice",(a) Decameron
it_test_0_common_voice_it_20266928.wav,Italian,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Spanish (b) Chinese (c) Korean (d) Italian,(d) Italian,"Considering the language spoken in this audio, which of the listed dishes is most likely to have originated in a country where this language is the primary spoken language? (a) Paella (b) Mapo Tofu (c) Samgyeopsal (d) Lasagna",(d) Lasagna
it_test_0_common_voice_it_23834479.wav,Italian,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Spanish (b) Italian (c) French (d) Korean,(b) Italian,Which of these words is the correct translation of 'gratitude' into the language spoken in the audio? (a) resentimiento (b) riconoscenza (c) rancore (d) gratitud,(b) riconoscenza
it_test_0_common_voice_it_17848535.wav,Italian,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Korean (b) Italian (c) Chinese (d) German",(b) Italian,"Considering the provided audio recording, which of the ISO language codes listed among the options would be the most suitable choice for accurately identifying the language that is spoken throughout the recording? (a) ko (b) it (c) zh (d) de",(b) it
it_test_0_common_voice_it_19983261.wav,Italian,"From the audio provided, which language is spoken? (a) French (b) Chinese (c) Italian (d) German",(c) Italian,"Among the countries presented as options, which one officially identifies the language spoken in the audio as an official language? (a) France (b) China (c) Italy (d) Liechtenstein",(c) Italy
ja_test_0_common_voice_ja_39110084.wav,Japanese,Determine the language of the provided speech. (a) French (b) Korean (c) Japanese (d) Chinese,(c) Japanese,"When analyzing the language spoken in the audio, which of the following cities is most likely found in a country where the spoken language is part of its official languages? (a) Colmar (b) Busan (c) Osaka (d) Beijing",(c) Osaka
ja_test_0_common_voice_ja_39056773.wav,Japanese,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Korean (b) Spanish (c) Japanese (d) French,(c) Japanese,"Taking into account the language spoken in the audio, which historical figure is most likely from a country that includes this language as an official language? (a) King Sejong (b) Miguel de Cervantes (c) Hokusai (d) Napoleon Bonaparte",(c) Hokusai
ja_test_0_common_voice_ja_39248549.wav,Japanese,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Japanese (b) English (c) German (d) Korean,(a) Japanese,"If you're planning to apply to a program or position that requires fluency in the language heard in this audio, which of the listed tests would be the most suitable for assessing your ability? (a) EJU (b) TOEFL (c) DSH (d) TOPIK",(a) EJU
ja_test_0_common_voice_ja_38968647.wav,Japanese,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Chinese (b) French (c) Japanese (d) Italian,(c) Japanese,"Taking into account the spoken language in this audio, which language family among the options is it classified under within linguistic studies? (a) Indo-European (b) Sino-Tibetan (c) Japonic (d) Koreanic",(c) Japonic
ja_test_0_common_voice_ja_39043620.wav,Japanese,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Japanese (b) Italian (c) Korean (d) German",(a) Japanese,"Taking into account the language spoken in this audio, which of the listed literary works was originally created in this language? (a) Rashomon (b) Foucault's Pendulum (c) Please Look After Mom (d) The Trial",(a) Rashomon
ja_test_0_common_voice_ja_39031116.wav,Japanese,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) German (b) Spanish (c) Japanese (d) Italian,(c) Japanese,"When considering the language heard in the audio, which of the provided dishes is most representative of the cuisine from a country where this language is primarily spoken? (a) Sauerkraut (b) Tacos (c) Tempura (d) Lasagna",(c) Tempura
ja_test_0_common_voice_ja_38922072.wav,Japanese,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) Spanish (b) Japanese (c) German (d) English,(b) Japanese,Which of the provided translations accurately represents 'kindness' in the language of this speech? (a) Freundlichkeit (b) 優しさ (c) 残酷さ (d) Grausamkeit,(b) 優しさ
ja_test_0_common_voice_ja_39046833.wav,Japanese,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Italian (b) Korean (c) Japanese (d) French",(c) Japanese,"Based on the audio sample that you have been presented with, which of the ISO language codes from the provided list most appropriately corresponds to the language spoken in the recording? (a) it (b) ko (c) ja (d) fr",(c) ja
ja_test_0_common_voice_ja_39102942.wav,Japanese,"From the audio provided, which language is spoken? (a) Japanese (b) Chinese (c) German (d) Spanish",(a) Japanese,"Considering the language spoken in the audio recording, which of the following countries included in the options officially recognizes this language as one of its official languages? (a) Japan (b) China (c) Germany (d) Mexico",(a) Japan
ja_test_0_common_voice_ja_38951448.wav,Japanese,Determine the language of the provided speech. (a) French (b) Italian (c) Japanese (d) Korean,(c) Japanese,"From the given list of cities, which one is most likely found in a country that uses the language heard in the audio as part of its official languages? (a) Colmar (b) Rome (c) Tokyo (d) Seoul",(c) Tokyo
ja_test_0_common_voice_ja_30205543.wav,Japanese,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Korean (b) Spanish (c) German (d) Japanese,(d) Japanese,"Given the language spoken in the audio, which of the listed historical figures is most likely to have come from a nation where this language is part of its recognized official languages? (a) Kim Gu (b) Eva Perón (c) Sigmund Freud (d) Toyotomi Hideyoshi",(d) Toyotomi Hideyoshi
ja_test_0_common_voice_ja_38967989.wav,Japanese,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Japanese (b) French (c) Korean (d) Italian,(a) Japanese,"Based on the spoken language in this audio segment, which of the standardized tests among the options is best suited for individuals seeking to demonstrate proficiency in this language? (a) J.TEST (b) DALF (c) BKT (d) CILS",(a) J.TEST
ja_test_0_common_voice_ja_38897171.wav,Japanese,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) Korean (b) Italian (c) French (d) Japanese,(d) Japanese,"Taking into account the origins, structure, and linguistic traits of the language in the audio, which of the listed families does it belong to? (a) Koreanic (b) Sino-Tibetan (c) Indo-European (d) Japonic",(d) Japonic
ja_test_0_common_voice_ja_37385994.wav,Japanese,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) French (b) Italian (c) German (d) Japanese",(d) Japanese,"Given the language spoken in this audio, which of the listed literary classics was originally authored in this language? (a) The Count of Monte Cristo (b) The Name of the Rose (c) Effi Briest (d) Silent Cry",(d) Silent Cry
ja_test_0_common_voice_ja_38881810.wav,Japanese,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) Japanese (b) German (c) Chinese (d) English,(a) Japanese,"Taking the language spoken in the audio into account, which of the dishes listed originates from a country where this language is the dominant form of communication? (a) Sushi (b) Schnitzel (c) Mapo Tofu (d) Cornish Pasty",(a) Sushi
ja_test_0_common_voice_ja_39394285.wav,Japanese,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) French (b) Italian (c) Korean (d) Japanese,(d) Japanese,Which option represents 'wisdom' in the language spoken in this audio clip? (a) arroganza (b) saggezza (c) 自惚れ (d) ウィズダム,(d) ウィズダム
ja_test_0_common_voice_ja_25539757.wav,Japanese,"Listen to the speech segment, and choose the language spoken by the speaker. (a) French (b) Korean (c) Japanese (d) Chinese",(c) Japanese,"Given the audio recording presented and the task of determining the correct language code, which of the ISO language codes included in the list would most accurately align with the language being spoken in the recording? (a) fr (b) ko (c) ja (d) zh",(c) ja
ja_test_0_common_voice_ja_39047789.wav,Japanese,"From the audio provided, which language is spoken? (a) Spanish (b) French (c) German (d) Japanese",(d) Japanese,"Based on the audio sample provided, which of the listed countries recognizes the language being spoken as an official language within its borders? (a) Ecuador (b) Senegal (c) Liechtenstein (d) Japan",(d) Japan
ja_test_0_common_voice_ja_39003889.wav,Japanese,Determine the language of the provided speech. (a) Japanese (b) English (c) Italian (d) Chinese,(a) Japanese,"Based on the audio recording and the spoken language, which city among the provided options is most likely to be located in a country that officially designates this language as one of its official languages? (a) Kyoto (b) Liverpool (c) Florence (d) Shenzhen",(a) Kyoto
ja_test_0_common_voice_ja_36343946.wav,Japanese,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Japanese (b) German (c) French (d) Korean,(a) Japanese,"From the historical figures provided, who is most likely from a nation that formally recognizes the language in the audio as one of its official languages? (a) Oda Nobunaga (b) Hermann Hesse (c) Napoleon Bonaparte (d) King Sejong",(a) Oda Nobunaga
ja_test_0_common_voice_ja_39050095.wav,Japanese,Carefully listen to the provided speech clip and evaluate the language spoken by the individual. Select the answer that best represents the language used in the audio. (a) Japanese (b) Italian (c) Spanish (d) Chinese,(a) Japanese,"For someone planning to study abroad or work in a country where the language in this audio is spoken, which test from the list would be the most practical for demonstrating proficiency? (a) EJU (b) CILS (c) SIELE (d) HSK",(a) EJU
ja_test_0_common_voice_ja_25539755.wav,Japanese,The audio contains a short speech segment spoken in a specific language. Your task is to analyze the audio and determine which of the following languages the speaker is using. (a) German (b) Japanese (c) English (d) Chinese,(b) Japanese,"Based on the spoken language in this audio, which of the provided language families encompasses this language? (a) Indo-European (b) Japonic (c) Sino-Tibetan (d) Koreanic",(b) Japonic
ja_test_0_common_voice_ja_39035933.wav,Japanese,"Listen to the audio carefully, focusing on the speech. Based on your analysis, select the language that the speaker is using from the options provided (a) Japanese (b) English (c) German (d) Korean",(a) Japanese,"When considering the language of the audio, which of the listed books was authored in its original form in that language? (a) Snow Country (b) Moby Dick (c) All Quiet on the Western Front (d) The Vegetarian",(a) Snow Country
ja_test_0_common_voice_ja_38902665.wav,Japanese,Please listen to the provided audio clip and select the language spoken by the speaker from the options below. Your task is simply to choose the language that you think matches the speech. (a) French (b) Korean (c) Japanese (d) German,(c) Japanese,"Given the language heard in the audio, which of the provided dishes is most closely linked to the culinary traditions of a country where this language is the official language? (a) Bouillabaisse (b) Tteokbokki (c) Tempura (d) Pretzel",(c) Tempura
ja_test_0_common_voice_ja_39425246.wav,Japanese,Listen to the audio segment provided and identify the language being spoken by the individual. Choose the language from the list below that best fits your perception of the speech.Which of the following languages is the speaker using in the provided audio segment? (a) German (b) French (c) Spanish (d) Japanese,(d) Japanese,"From the listed options, which one correctly matches 'prosperity' in meaning in the language of this speech? (a) Armut (b) プアリティー (c) Prosperität (d) 繁栄",(d) 繁栄
ja_test_0_common_voice_ja_39134788.wav,Japanese,"Listen to the speech segment, and choose the language spoken by the speaker. (a) Italian (b) Japanese (c) German (d) Spanish",(b) Japanese,"From the provided list of ISO language codes, which one would you consider to be the most appropriate and accurate representation of the language being spoken in the audio recording presented? (a) it (b) ja (c) de (d) es",(b) ja
ja_test_0_common_voice_ja_38956384.wav,Japanese,"From the audio provided, which language is spoken? (a) English (b) Spanish (c) Japanese (d) Italian",(c) Japanese,"Based on the audio provided, which of the countries listed in the options recognizes the language spoken in the audio as one of its official languages? (a) New Zealand (b) Chile (c) Japan (d) Vatican City",(c) Japan
ja_test_0_common_voice_ja_39044464.wav,Japanese,Determine the language of the provided speech. (a) Korean (b) Italian (c) Japanese (d) Spanish,(c) Japanese,"Taking into account the language heard in the audio sample, which city among the listed options is situated in a country that recognizes this language as an official language? (a) Busan (b) Florence (c) Kyoto (d) Bogotá",(c) Kyoto
ja_test_0_common_voice_ja_39105881.wav,Japanese,Listen to the audio provided. Which of the following languages best matches the language spoken in the recording? (a) Chinese (b) Japanese (c) French (d) German,(b) Japanese,"When reviewing the language spoken in the audio, which historical figure is most likely from a country that uses this language as an official language? (a) Confucius (b) Oda Nobunaga (c) Jean-Bédel Bokassa (d) Maria Theresa",(b) Oda Nobunaga
