file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
1078_ITH_HAP_XX.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) happy (b) angry (c) disgust (d) fear, (a) happy,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) A person crying after a breakup. (b) Facing an aggressive dog on the street. (c) Hugging a loved one after a long separation. (d) Throwing an object in frustration.",(c) Hugging a loved one after a long separation.
1072_TIE_HAP_XX.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) disgust (b) happy (c) angry (d) sad, (b) happy,Which situation best corresponds to the emotion conveyed in the speech? (a) Watching a horror movie alone in the dark. (b) Hugging a loved one after a long separation. (c) Slamming a door after a disagreement. (d) A person crying after a breakup.,(b) Hugging a loved one after a long separation.
1020_IOM_HAP_XX.wav,happy,Can you identify the speaker's emotion from this clip? (a) happy (b) sad (c) angry (d) fear, (a) happy,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) A person yelling after being cut off in traffic. (b) Walking alone in a dark alley at night. (c) A person smiling after receiving good news. (d) Attending a close friend's funeral.",(c) A person smiling after receiving good news.
1030_IEO_HAP_MD.wav,happy,What is the emotional tone of the speaker in the audio? (a) fear (b) sad (c) happy (d) disgust, (c) happy,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Give them space to cool off before engaging further. (b) Offer congratulations or compliments to share their happiness. (c) Provide emotional support and avoid dismissing their sadness. (d) Reassure them and offer a way to move past the uncomfortable    situation.",(b) Offer congratulations or compliments to share their happiness.
1033_IEO_HAP_MD.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) disgust (b) angry (c) fear (d) happy", (d) happy,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Calmly acknowledge their frustration and suggest a solution. (b) Suggest an activity to keep the positive energy flowing. (c) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (d) Provide emotional support and avoid dismissing their sadness.",(b) Suggest an activity to keep the positive energy flowing.
1043_TAI_HAP_XX.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) happy (b) disgust (c) fear (d) sad, (a) happy,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Avoid discussing further and respect their aversion to the topic. (b) Encourage them to take deep breaths to relax. (c) Provide emotional support and avoid dismissing their sadness. (d) Offer congratulations or compliments to share their happiness.",(d) Offer congratulations or compliments to share their happiness.
1050_TSI_HAP_XX.wav,happy,What emotion is the speaker expressing in the audio? (a) fear (b) angry (c) sad (d) happy, (d) happy,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Offer congratulations or compliments to share their happiness. (b) Hold their hand or offer some physical reassurance. (c) Reassure them and offer a way to move past the uncomfortable    situation. (d) Give them space to cool off before engaging further.",(a) Offer congratulations or compliments to share their happiness.
1046_TIE_HAP_XX.wav,happy,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) disgust (b) fear (c) happy (d) sad", (c) happy,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Offer congratulations or compliments to share their happiness. (b) Calmly acknowledge their frustration and suggest a solution. (c) Avoid discussing further and respect their aversion to the topic. (d) Offer reassurance and remind them they are safe.",(a) Offer congratulations or compliments to share their happiness.
1054_ITH_HAP_XX.wav,happy,What emotion is the speaker expressing in the audio? (a) fear (b) happy (c) angry (d) sad, (b) happy,"Considering the speaker's emotion, which sentence would best represent the feelings of others who are experiencing the same emotion? (a) How dare they treat me so unfairly like this! (b) I’m really scared about what might happen next. (c) I’m so excited, I just can’t contain my happiness! (d) I just can’t stop thinking about all those bad memories.","(c) I’m so excited, I just can’t contain my happiness!"
1040_ITS_HAP_XX.wav,happy,What is the emotional tone of the speaker in the audio? (a) fear (b) angry (c) disgust (d) happy, (d) happy,"Among the following facial expressions, which one do you think best corresponds to the emotion conveyed in the audio clip? (a) A wrinkled nose and raised upper lip (b) A warm, genuine smile with slightly tilted head (c) Raised eyebrows with a scowl (d) Downturned mouth and teary eyes","(b) A warm, genuine smile with slightly tilted head"
1058_IEO_HAP_HI.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) happy (b) angry (c) fear (d) sad", (a) happy,"From the listed facial expressions, which do you think is the most accurate representation of the emotion heard in the audio? (a) Downturned mouth and teary eyes (b) Retracted chin with one corner of the mouth twitching, as if intolerable. (c) A warm, genuine smile with slightly tilted head (d) Tightly furrowed brow with trembling lips","(c) A warm, genuine smile with slightly tilted head"
1004_IWL_HAP_XX.wav,happy,Can you identify the speaker's emotion from this clip? (a) fear (b) happy (c) angry (d) sad, (b) happy,"Considering the emotion communicated in this speech, which of these scenarios aligns most closely with the speaker's emotional state? (a) Preparing for a high-stakes exam with anxiety. (b) Seeing an unpleasant image online. (c) Laughing at a funny joke in a conversation. (d) Saying goodbye at an airport.",(c) Laughing at a funny joke in a conversation.
1039_MTI_HAP_XX.wav,happy,What is the emotional tone of the speaker in the audio? (a) sad (b) disgust (c) fear (d) happy, (d) happy,"Which sentence would people feeling the same emotion most likely to say? (a) I’m feeling so down, like nothing can lift my spirits. (b) How dare they treat me so unfairly like this! (c) This is the best day ever, I feel on top of the world! (d) This is terrifying, I can’t stop thinking about it.","(c) This is the best day ever, I feel on top of the world!"
1004_IOM_HAP_XX.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) sad (b) fear (c) angry (d) happy, (d) happy,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Celebrate their joy with a cheerful response. (b) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (c) Hold their hand or offer some physical reassurance. (d) Apologize and admit your mistake, if appropriate.",(a) Celebrate their joy with a cheerful response.
1079_IWW_HAP_XX.wav,happy,What is the emotional tone of the speaker in the audio? (a) sad (b) disgust (c) happy (d) angry, (c) happy,What scenario best aligns with the speaker's emotion identified in this speech? (a) Rejecting a tasteless meal with a grimace. (b) Facing an aggressive dog on the street. (c) Reading a heartfelt goodbye letter. (d) Winning a long-anticipated award or prize.,(d) Winning a long-anticipated award or prize.
1036_TIE_HAP_XX.wav,happy,What emotion is the speaker expressing in the audio? (a) fear (b) happy (c) sad (d) angry, (b) happy,"What facial expression best represents the emotion in the clip? (a) A wrinkled nose and raised upper lip (b) A sharp, piercing gaze and compressed lips (c) Head slightly pulled back with a terrified gaze, as if searching for an escape. (d) A broad smile with sparkling eyes",(d) A broad smile with sparkling eyes
1033_ITS_HAP_XX.wav,happy,Can you identify the speaker's emotion from this clip? (a) disgust (b) fear (c) happy (d) sad, (c) happy,"What facial expression most aligns with the emotion in the recording? (a) Frozen facial expression with trembling lips and quickened breathing. (b) A warm, genuine smile with slightly tilted head (c) Flared nostrils with a tense expression (d) A heavy sigh with a frown and slumped posture","(b) A warm, genuine smile with slightly tilted head"
1083_WSI_HAP_XX.wav,happy,What emotion is the speaker expressing in the audio? (a) fear (b) happy (c) sad (d) angry, (b) happy,"Which facial expression best matches the emotion in the audio? (a) Wrinkled forehead and a forlorn expression (b) Frozen facial expression with trembling lips and quickened breathing. (c) Retracted chin with one corner of the mouth twitching, as if intolerable. (d) A radiant expression with raised cheeks",(d) A radiant expression with raised cheeks
1059_TIE_HAP_XX.wav,happy,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) angry (b) happy (c) sad (d) disgust", (b) happy,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Provide emotional support and avoid dismissing their sadness. (b) Express genuine excitement for their good news or achievement. (c) Apologize and admit your mistake, if appropriate. (d) Express understanding calmly and suggest leaving the unpleasant environment.",(b) Express genuine excitement for their good news or achievement.
1022_TIE_HAP_XX.wav,happy,Can you identify the speaker's emotion from this clip? (a) happy (b) fear (c) disgust (d) sad, (a) happy,"Among the following facial expressions, which one do you think best corresponds to the emotion conveyed in the audio clip? (a) Downturned mouth and teary eyes (b) Wide-open eyes with raised eyebrows and slightly parted lips. (c) A warm, genuine smile with slightly tilted head (d) Tightly pressed lips with glaring eyes","(c) A warm, genuine smile with slightly tilted head"
1007_WSI_HAP_XX.wav,happy,How does the speaker feel in the recording? (a) fear (b) angry (c) happy (d) disgust, (c) happy,What facial expression most aligns with the emotion in the recording? (a) Relaxed facial muscles with a cheerful grin (b) Tightly pressed lips with glaring eyes (c) Averted gaze with a grimacing mouth (d) Wide-open eyes with raised eyebrows and slightly parted lips.,(a) Relaxed facial muscles with a cheerful grin
1015_ITH_HAP_XX.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) sad (b) fear (c) happy (d) disgust", (c) happy,"Which of the following sentences would most likely reflect the emotional state of people experiencing the same emotion as the speaker? (a) I’m really scared about what might happen next. (b) I feel so empty, like nothing matters anymore. (c) That’s just revolting, I can’t believe it. (d) I’m just so happy I could burst!",(d) I’m just so happy I could burst!
1070_ITS_HAP_XX.wav,happy,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) angry (b) fear (c) happy (d) sad, (c) happy,"Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) This is the best day ever, I feel on top of the world! (b) I don’t know how to move on from this loss. (c) I feel like I’m in danger, and I don’t know what to do. (d) That’s just revolting, I can’t believe it.","(a) This is the best day ever, I feel on top of the world!"
1067_TSI_HAP_XX.wav,happy,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) happy (b) angry (c) disgust (d) fear", (a) happy,"Which sentence best reflects the same emotion identified in the audio? (a) That’s just revolting, I can’t believe it. (b) This is the best day ever, I feel on top of the world! (c) This situation is really starting to piss me off! (d) I’m really scared about what might happen next.","(b) This is the best day ever, I feel on top of the world!"
1018_ITS_HAP_XX.wav,happy,How does the speaker feel in the recording? (a) fear (b) angry (c) disgust (d) happy, (d) happy,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) A person smiling after receiving good news. (b) Seeing an unpleasant image online. (c) A heated argument between colleagues. (d) Reading a heartfelt goodbye letter.",(a) A person smiling after receiving good news.
1047_TAI_HAP_XX.wav,happy,Can you identify the speaker's emotion from this clip? (a) fear (b) happy (c) angry (d) disgust, (b) happy,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Express genuine excitement for their good news or achievement. (b) Hold their hand or offer some physical reassurance. (c) Express understanding calmly and suggest leaving the unpleasant environment. (d) Calmly acknowledge their frustration and suggest a solution.",(a) Express genuine excitement for their good news or achievement.
1084_TAI_HAP_XX.wav,happy,How does the speaker feel in the recording? (a) fear (b) angry (c) sad (d) happy, (d) happy,"What facial expression best represents the emotion in the clip? (a) Head slightly pulled back with a terrified gaze, as if searching for an escape. (b) Averted gaze with a grimacing mouth (c) Wrinkled forehead and a forlorn expression (d) A broad smile with sparkling eyes",(d) A broad smile with sparkling eyes
1008_IEO_HAP_HI.wav,happy,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) disgust (b) sad (c) happy (d) angry", (c) happy,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Stay calm and provide support to ease their anxiety. (b) Suggest spending some time together to cheer them up. (c) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (d) Suggest an activity to keep the positive energy flowing.",(d) Suggest an activity to keep the positive energy flowing.
1051_TIE_HAP_XX.wav,happy,Can you identify the speaker's emotion from this clip? (a) happy (b) fear (c) angry (d) sad, (a) happy,"What facial expression most aligns with the emotion in the recording? (a) A warm, genuine smile with slightly tilted head (b) Tightly furrowed brow with trembling lips (c) A heavy sigh with a frown and slumped posture (d) Furrowed brows with slightly open mouth, as if about to shout.","(a) A warm, genuine smile with slightly tilted head"
1051_IWL_HAP_XX.wav,happy,What is the emotional tone of the speaker in the audio? (a) happy (b) fear (c) disgust (d) angry, (a) happy,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Calmly acknowledge their frustration and suggest a solution. (b) Suggest an activity to keep the positive energy flowing. (c) Stay calm and provide support to ease their anxiety. (d) Reassure them and offer a way to move past the uncomfortable    situation.",(b) Suggest an activity to keep the positive energy flowing.
1089_IEO_HAP_HI.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) angry (b) fear (c) disgust (d) happy", (d) happy,Which facial expression best fits the emotion heard in the audio? (a) A wrinkled nose and raised upper lip (b) Frozen facial expression with trembling lips and quickened breathing. (c) A broad smile with sparkling eyes (d) A heavy sigh with a frown and slumped posture,(c) A broad smile with sparkling eyes
1076_MTI_HAP_XX.wav,happy,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) sad (b) happy (c) fear (d) disgust", (b) happy,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Listen empathetically and let them express their feelings. (b) Give them space to cool off before engaging further. (c) Celebrate their joy with a cheerful response. (d) Hold their hand or offer some physical reassurance.",(c) Celebrate their joy with a cheerful response.
dia85_utt3.wav,angry,What is the emotional tone of the speaker in the audio? (a) fear (b) disgust (c) angry (d) sad,(c) angry,"From the provided sentences, which one best matches the emotional state of individuals who are experiencing the same emotion as the speaker? (a) I can’t stop smiling, everything feels so right. (b) How dare they treat me so unfairly like this! (c) I’m really scared about what might happen next. (d) I can’t even look at this without feeling uncomfortable.",(b) How dare they treat me so unfairly like this!
dia194_utt0.wav,angry,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) angry (b) happy (c) fear (d) sad",(a) angry,"Which facial expression best matches the emotion in the audio? (a) Averted gaze with a grimacing mouth (b) Furrowed brows with slightly open mouth, as if about to shout. (c) A radiant expression with raised cheeks (d) A heavy sigh with a frown and slumped posture","(b) Furrowed brows with slightly open mouth, as if about to shout."
dia33_utt1.wav,angry,How does the speaker feel in the recording? (a) angry (b) disgust (c) happy (d) fear,(a) angry,Which of the following scenarios do you think best matches the speaker's emotion conveyed in this speech? (a) Saying goodbye at an airport. (b) Hearing a shocking and offensive statement. (c) Walking alone in a dark alley at night. (d) A person yelling after being cut off in traffic.,(d) A person yelling after being cut off in traffic.
dia144_utt12.wav,angry,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) fear (b) disgust (c) sad (d) angry",(d) angry,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Suggest spending some time together to cheer them up. (b) Listen attentively without interrupting to let them vent. (c) Avoid discussing further and respect their aversion to the topic. (d) Hold their hand or offer some physical reassurance.",(b) Listen attentively without interrupting to let them vent.
dia279_utt2.wav,angry,How does the speaker feel in the recording? (a) disgust (b) sad (c) happy (d) angry,(d) angry,"Among the following facial expressions, which one do you think best corresponds to the emotion conveyed in the audio clip? (a) A wrinkled nose and raised upper lip (b) Frozen facial expression with trembling lips and quickened breathing. (c) Raised eyebrows with a scowl (d) A broad smile with sparkling eyes",(c) Raised eyebrows with a scowl
dia169_utt22.wav,angry,What emotion is the speaker expressing in the audio? (a) happy (b) fear (c) angry (d) disgust,(c) angry,"Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) Stop making excuses; this is entirely your fault! (b) I’m feeling so down, like nothing can lift my spirits. (c) I’m so excited, I just can’t contain my happiness! (d) I feel like I’m in danger, and I don’t know what to do.",(a) Stop making excuses; this is entirely your fault!
dia12_utt5.wav,angry,How does the speaker feel in the recording? (a) happy (b) fear (c) disgust (d) angry,(d) angry,"Which sentence would people feeling the same emotion most likely to say? (a) It’s hard to imagine things ever getting better. (b) That’s just revolting, I can’t believe it. (c) I can’t believe this is happening, I’m so furious! (d) I can’t breathe, I’m just so afraid right now.","(c) I can’t believe this is happening, I’m so furious!"
dia196_utt16.wav,angry,How does the speaker feel in the recording? (a) disgust (b) fear (c) sad (d) angry,(d) angry,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Encourage them to take deep breaths to relax. (b) Give them space to cool off before engaging further. (c) Suggest spending some time together to cheer them up. (d) Express understanding calmly and suggest leaving the unpleasant environment.",(b) Give them space to cool off before engaging further.
dia279_utt1.wav,angry,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) happy (b) disgust (c) angry (d) sad",(c) angry,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Suggest spending some time together to cheer them up. (b) Apologize and admit your mistake, if appropriate. (c) Express understanding calmly and suggest leaving the unpleasant environment. (d) Suggest an activity to keep the positive energy flowing.","(b) Apologize and admit your mistake, if appropriate."
dia259_utt15.wav,angry,What emotion is the speaker expressing in the audio? (a) fear (b) happy (c) angry (d) disgust,(c) angry,What scenario best aligns with the speaker's emotion identified in this speech? (a) Watching a horror movie alone in the dark. (b) Saying goodbye at an airport. (c) Celebrating a birthday with friends and family. (d) A parent scolding their child for misbehavior.,(d) A parent scolding their child for misbehavior.
dia144_utt10.wav,angry,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) happy (b) fear (c) disgust (d) angry",(d) angry,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (b) Listen empathetically and let them express their feelings. (c) Hold their hand or offer some physical reassurance. (d) Give them space to cool off before engaging further.",(d) Give them space to cool off before engaging further.
dia259_utt13.wav,angry,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) fear (b) angry (c) happy (d) sad",(b) angry,Which of the following scenarios do you think best matches the speaker's emotion conveyed in this speech? (a) Saying goodbye at an airport. (b) A person yelling after being cut off in traffic. (c) Winning a long-anticipated award or prize. (d) Watching a horror movie alone in the dark.,(b) A person yelling after being cut off in traffic.
dia196_utt6.wav,angry,What is the emotional tone of the speaker in the audio? (a) sad (b) happy (c) fear (d) angry,(d) angry,What scenario best aligns with the speaker's emotion identified in this speech? (a) Rejecting a tasteless meal with a grimace. (b) Throwing an object in frustration. (c) Walking alone in a dark alley at night. (d) A person smiling after receiving good news.,(b) Throwing an object in frustration.
dia169_utt9.wav,angry,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) disgust (b) happy (c) angry (d) sad",(c) angry,What facial expression most aligns with the emotion in the recording? (a) Eyes gazing downward with trembling lips (b) Raised eyebrows with a scowl (c) Wide-open eyes with raised eyebrows and slightly parted lips. (d) A wrinkled nose and raised upper lip,(b) Raised eyebrows with a scowl
dia268_utt10.wav,angry,Can you identify the speaker's emotion from this clip? (a) disgust (b) sad (c) angry (d) happy,(c) angry,What scenario best aligns with the speaker's emotion identified in this speech? (a) Saying goodbye at an airport. (b) Rejecting a tasteless meal with a grimace. (c) Preparing for a high-stakes exam with anxiety. (d) Throwing an object in frustration.,(d) Throwing an object in frustration.
dia274_utt2.wav,angry,What is the emotional tone of the speaker in the audio? (a) angry (b) happy (c) sad (d) disgust,(a) angry,"Considering the speaker's emotion, which sentence would best represent the feelings of others who are experiencing the same emotion? (a) This situation is really starting to piss me off! (b) That’s just revolting, I can’t believe it. (c) I feel so grateful and full of joy right now. (d) I feel like I’m in danger, and I don’t know what to do.",(a) This situation is really starting to piss me off!
dia211_utt2.wav,angry,What emotion is the speaker expressing in the audio? (a) happy (b) sad (c) angry (d) fear,(c) angry,"Considering the emotion expressed in the audio, which of the following facial expressions would align most closely with it? (a) Retracted chin with one corner of the mouth twitching, as if intolerable. (b) Downturned mouth and teary eyes (c) Eyes crinkling with an open-mouthed laugh (d) Flared nostrils with a tense expression",(d) Flared nostrils with a tense expression
dia126_utt10.wav,angry,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) happy (b) fear (c) sad (d) angry",(d) angry,Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) It’s hard to imagine things ever getting better. (b) This situation is really starting to piss me off! (c) I can’t shake the feeling that something bad is coming. (d) This makes me feel sick to my stomach.,(b) This situation is really starting to piss me off!
dia113_utt8.wav,angry,How does the speaker feel in the recording? (a) fear (b) happy (c) sad (d) angry,(d) angry,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Listen empathetically and let them express their feelings. (b) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (c) Apologize and admit your mistake, if appropriate. (d) Offer reassurance and remind them they are safe.","(c) Apologize and admit your mistake, if appropriate."
dia34_utt14.wav,angry,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) sad (b) angry (c) happy (d) disgust",(b) angry,"Given the emotion the speaker expressed in the audio, which social interaction is the most appropriate response? (a) Smile and engage positively in the conversation. (b) Provide emotional support and avoid dismissing their sadness. (c) Calmly acknowledge their frustration and suggest a solution. (d) Hold their hand or offer some physical reassurance.",(c) Calmly acknowledge their frustration and suggest a solution.
dia192_utt4.wav,angry,Can you identify the speaker's emotion from this clip? (a) disgust (b) fear (c) angry (d) sad,(c) angry,"Considering the speaker's emotion, which sentence would best represent the feelings of others who are experiencing the same emotion? (a) This thing looks absolutely gross and dirty; I can’t stand it! (b) I feel so empty, like nothing matters anymore. (c) I can’t stop smiling, everything feels so right. (d) This situation is really starting to piss me off!",(d) This situation is really starting to piss me off!
dia75_utt4.wav,angry,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) fear (b) happy (c) disgust (d) angry",(d) angry,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Frozen facial expression with trembling lips and quickened breathing. (b) A warm, genuine smile with slightly tilted head (c) Tightly pressed lips with glaring eyes (d) A wrinkled nose and raised upper lip",(c) Tightly pressed lips with glaring eyes
dia17_utt26.wav,angry,What emotion is the speaker expressing in the audio? (a) happy (b) fear (c) sad (d) angry,(d) angry,"From the provided options, which scenario most likely corresponds to the emotion expressed by the speaker in the speech? (a) Hugging a loved one after a long separation. (b) A heated argument between colleagues. (c) Turning away from spoiled food. (d) Attending a close friend's funeral.",(b) A heated argument between colleagues.
dia69_utt1.wav,angry,Can you identify the speaker's emotion from this clip? (a) happy (b) disgust (c) angry (d) fear,(c) angry,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Relaxed facial muscles with a cheerful grin (b) A wrinkled nose and raised upper lip (c) Downturned mouth and teary eyes (d) Clenched teeth with side facial muscles showing tension.",(d) Clenched teeth with side facial muscles showing tension.
dia184_utt4.wav,angry,Can you identify the speaker's emotion from this clip? (a) happy (b) angry (c) disgust (d) fear,(b) angry,"Based on the emotion expressed in the audio, which facial expression would be the most likely one? (a) Squinted eyes and a pinched nose (b) A radiant expression with raised cheeks (c) A sharp, piercing gaze and compressed lips (d) Head slightly pulled back with a terrified gaze, as if searching for an escape.","(c) A sharp, piercing gaze and compressed lips"
dia17_utt9.wav,angry,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) sad (b) fear (c) disgust (d) angry,(d) angry,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Apologize and admit your mistake, if appropriate. (b) Suggest spending some time together to cheer them up. (c) Offer reassurance and remind them they are safe. (d) Express genuine excitement for their good news or achievement.","(a) Apologize and admit your mistake, if appropriate."
dia140_utt0.wav,angry,What is the emotional tone of the speaker in the audio? (a) happy (b) sad (c) angry (d) fear,(c) angry,"Based on the emotion conveyed by the speaker in the audio, which of the following social interactions would be the most suitable response? (a) Give them space to cool off before engaging further. (b) Celebrate their joy with a cheerful response. (c) Hold their hand or offer some physical reassurance. (d) Reassure them and offer a way to move past the uncomfortable    situation.",(a) Give them space to cool off before engaging further.
dia196_utt0.wav,angry,What emotion is the speaker expressing in the audio? (a) fear (b) disgust (c) sad (d) angry,(d) angry,"Among the following facial expressions, which one do you think best corresponds to the emotion conveyed in the audio clip? (a) Eyes gazing downward with trembling lips (b) Frozen facial expression with trembling lips and quickened breathing. (c) A warm, genuine smile with slightly tilted head (d) A sharp, piercing gaze and compressed lips","(d) A sharp, piercing gaze and compressed lips"
dia175_utt17.wav,angry,"Considering a provided audio clip, can you determine the emotional state expressed by the speaker in the recording? (a) sad (b) angry (c) fear (d) happy",(b) angry,"Considering the emotion communicated in this speech, which of these scenarios aligns most closely with the speaker's emotional state? (a) Preparing for a high-stakes exam with anxiety. (b) Reacting to a foul odor in a room. (c) A parent scolding their child for misbehavior. (d) Saying goodbye at an airport.",(c) A parent scolding their child for misbehavior.
dia140_utt11.wav,angry,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) angry (b) fear (c) disgust (d) happy,(a) angry,"Based on the emotion identified in the audio, Which social interaction would be most appropriate as a response ? (a) Express genuine excitement for their good news or achievement. (b) Apologize for their discomfort and change the topic to avoid making them more uncomfortable. (c) Hold their hand or offer some physical reassurance. (d) Apologize and admit your mistake, if appropriate.","(d) Apologize and admit your mistake, if appropriate."
dia72_utt13.wav,angry,Can you identify the speaker's emotion from this clip? (a) happy (b) disgust (c) angry (d) sad,(c) angry,"Which sentence most accurately reflects how people feeling the same emotion as the speaker might express themselves? (a) It’s so dirty! Please clean it as quick as possible. (b) Stop making excuses; this is entirely your fault! (c) This is the best day ever, I feel on top of the world! (d) It’s hard to imagine things ever getting better.",(b) Stop making excuses; this is entirely your fault!
dia166_utt1.wav,angry,"From the available audio recording, can you analyze and identify the emotion being expressed by the speaker? (a) happy (b) sad (c) angry (d) disgust",(c) angry,"Which sentence best reflects the same emotion identified in the audio? (a) This situation is really starting to piss me off! (b) I can’t stop smiling, everything feels so right. (c) It’s hard to imagine things ever getting better. (d) I can’t even look at this without feeling uncomfortable.",(a) This situation is really starting to piss me off!
dia73_utt8.wav,angry,What emotional tone or feeling is conveyed by the speaker in the given audio file based on their vocal cues? (a) disgust (b) sad (c) angry (d) happy,(c) angry,"Considering the emotion expressed by the speaker in the audio, which social interaction do you think is most appropriate as a response? (a) Smile and engage positively in the conversation. (b) Hold their hand or offer some physical reassurance. (c) Listen attentively without interrupting to let them vent. (d) Listen empathetically and let them express their feelings.",(c) Listen attentively without interrupting to let them vent.
dia96_utt9.wav,angry,What is the emotional tone of the speaker in the audio? (a) disgust (b) angry (c) fear (d) sad,(b) angry,"Which sentence would people feeling the same emotion most likely to say? (a) This is the best day ever, I feel on top of the world! (b) I can’t even look at this without feeling uncomfortable. (c) I feel so empty, like nothing matters anymore. (d) Stop making excuses; this is entirely your fault!",(d) Stop making excuses; this is entirely your fault!
dia175_utt20.wav,angry,How does the speaker feel in the recording? (a) sad (b) disgust (c) happy (d) angry,(d) angry,"Which facial expression best fits the emotion heard in the audio? (a) Clenched teeth with side facial muscles showing tension. (b) Frozen facial expression with trembling lips and quickened breathing. (c) A drooping gaze with a slack jaw (d) A warm, genuine smile with slightly tilted head",(a) Clenched teeth with side facial muscles showing tension.
dia169_utt10.wav,angry,What emotion is the speaker expressing in the audio? (a) happy (b) fear (c) disgust (d) angry,(d) angry,"Based on the emotion identified in the audio, which of these facial expressions is most likely to match the speaker's emotional state? (a) Raised eyebrows with a scowl (b) Squinted eyes and a pinched nose (c) Eyes gazing downward with trembling lips (d) Wide-open eyes with raised eyebrows and slightly parted lips.",(a) Raised eyebrows with a scowl
dia160_utt2.wav,angry,"Using the provided audio clip as input, how would you interpret or classify the speaker's underlying emotions? (a) happy (b) angry (c) sad (d) disgust",(b) angry,"Based on the emotion identified in the audio, which of these facial expressions is most likely to match the speaker's emotional state? (a) Head slightly pulled back with a terrified gaze, as if searching for an escape. (b) Clenched teeth with side facial muscles showing tension. (c) Averted gaze with a grimacing mouth (d) A warm, genuine smile with slightly tilted head",(b) Clenched teeth with side facial muscles showing tension.
